,val_loss,val_mse,loss,mse
179,484420.8902361975,484403.90625,538516.6411575729,538499.6875
180,459774.78731288883,459757.75,556515.7951827927,556498.8125
181,455651.6944741446,455634.5625,532018.5131253436,532001.4375
182,513885.0714667574,513867.9375,526639.6505978559,526622.5
183,460070.70568866644,460053.5,541847.6543945849,541830.5625
184,457231.28679043544,457214.0625,526565.7575075591,526548.5625
185,448979.4719090202,448962.25,553145.2248831776,553128.0
186,469302.7153479782,469285.4375,526630.6903346619,526613.4375
187,449797.2717972395,449779.96875,537733.471876718,537716.1875
188,456530.4774373056,456513.15625,525001.4711465777,524984.125
189,451891.03777459176,451873.65625,529551.3308479934,529533.9375
190,491383.78073969675,491366.3125,516236.36228697083,516219.0
191,456529.3418302877,456511.84375,518996.5060043293,518979.03125
192,529468.8940756221,529451.375,518552.9077102804,518535.34375
193,474273.12708981335,474255.53125,564536.2172553601,564518.6875
194,475895.18803460343,475877.5625,529856.8268966465,529839.3125
195,473600.23605171073,473582.53125,531462.97098337,531445.3125
196,462821.9612898523,462804.25,516811.2604452996,516793.59375
197,458452.2613238725,458434.53125,526478.1799580813,526460.5
198,440323.914536353,440306.125,508932.6139190489,508914.8125
199,459255.10876749613,459237.3125,507923.2629879054,507905.4375
200,462495.2475456843,462477.375,517660.27816623147,517642.375
201,452563.37757581647,452545.4375,508129.2238180319,508111.375
202,438189.3132533048,438171.3125,516053.42178910115,516035.46875
203,500543.73576010886,500525.75,515073.8855140187,515055.90625
204,444696.25724144635,444678.21875,529815.3573735569,529797.375
205,450344.809839133,450326.65625,524178.122543293,524160.03125
206,440070.0680161353,440051.90625,542227.9510290682,542209.8125
207,449560.63653042377,449542.40625,507078.58248007146,507060.375
208,437627.02750777605,437608.75,507053.80994880426,507035.65625
209,443256.9019974728,443238.65625,505255.20437053323,505236.96875
210,459187.52211314155,459169.25,514629.97561331774,514611.71875
211,427280.0773716952,427261.75,498815.26157916436,498796.90625
212,452764.6773182348,452746.25,511492.4682904412,511474.09375
213,457496.9202833398,457478.53125,520919.2417021715,520900.84375
214,537997.87968993,537979.4375,524974.6886682243,524956.1875
215,445734.6769537325,445716.15625,571283.7468217427,571265.3125
216,432072.5913078344,432054.03125,506494.29251992854,506475.78125
217,468872.11700524885,468853.5,506719.6074938153,506701.03125
218,458313.9648862753,458295.28125,518773.9397591396,518755.375
219,433972.18135206064,433953.5,516033.4232579714,516014.75
220,440716.78066679626,440698.0625,506534.10331913136,506515.375
221,443285.3464959176,443266.59375,499144.598886751,499125.875
222,461378.5843458398,461359.8125,523371.4580555937,523352.6875
223,429066.4062378499,429047.59375,538634.0735637713,538615.25
224,547816.210147745,547797.375,519275.090253917,519256.28125
225,438925.8410648328,438906.9375,548273.7643279274,548254.875
226,448193.99783728615,448174.96875,494199.478868884,494180.53125
227,430027.14322511666,430008.125,504577.99088613247,504558.96875
228,488132.1579024106,488113.15625,498248.665252199,498229.625
229,415382.28117709956,415363.1875,510865.762575591,510846.6875
230,442335.4088744168,442316.28125,497466.8383383727,497447.78125
231,426924.6163491446,426905.46875,503136.8409067482,503117.6875
232,446117.3515746501,446098.125,500784.4345450797,500765.1875
233,451000.1636736975,450980.875,514736.5892403106,514717.34375
234,418085.488906979,418066.21875,511639.8451415613,511620.53125
235,420556.3677342535,420537.09375,495729.65027144033,495710.34375
236,414655.25758164853,414635.90625,490670.6972924684,490651.40625
237,515569.2866203344,515549.90625,492527.11790475535,492507.75
238,418605.29039900855,418585.84375,528976.1444818581,528956.6875
239,506377.33028771385,506357.84375,506827.88036008796,506808.34375
240,414927.28569692845,414907.75,523230.8699920973,523211.34375
241,461578.96313666407,461559.34375,501998.3494708631,501978.78125
242,455667.7312159798,455648.09375,496741.04183273774,496721.5
243,412578.42113384523,412558.75,507253.57352941175,507233.90625
244,454843.8346374417,454824.15625,519890.47739142383,519870.84375
245,413891.46964910574,413871.8125,556479.4657435404,556459.8125
246,413744.0366081843,413724.28125,493154.5690970313,493134.8125
247,451093.39009039657,451073.65625,512129.9914960143,512110.15625
248,403891.21341611585,403871.34375,493928.4346137988,493908.625
249,416304.4476088647,416284.53125,493618.6028037383,493598.71875
250,438269.52323094866,438249.59375,501659.1555284497,501639.21875
251,412520.6034943624,412500.59375,507151.5873677158,507131.5625
252,403477.04126166407,403456.96875,498722.3579233095,498702.28125
253,397339.01394828927,397318.90625,485771.6021165475,485751.5
254,403723.75136080873,403703.5625,486395.01845107204,486374.875
255,419314.439371112,419294.21875,484589.4208270341,484569.25
256,431787.5641038103,431767.28125,490690.75060129195,490670.46875
257,400565.20305209956,400544.90625,519065.06568684714,519044.78125
258,408787.9843993001,408767.6875,484259.9207669049,484239.6875
259,439340.81393370917,439320.4375,489444.22469849506,489423.875
260,419059.96576108085,419039.5,528046.8040819131,528026.375
261,409073.27199164074,409052.8125,486861.94126236945,486841.5
262,405720.22397453344,405699.75,479358.1708699835,479337.6875
263,429583.2670465591,429562.78125,486879.0925817757,486858.625
264,396255.53771384136,396235.0,498540.46206706984,498519.84375
265,413169.41080627916,413148.8125,489739.1977047828,489718.65625
266,411699.0705798017,411678.4375,478376.84077789995,478356.21875
267,435637.8695567652,435617.15625,487664.8471172347,487644.15625
268,424740.6098124028,424719.875,503818.8715640462,503798.21875
269,484276.8773085148,484256.09375,496698.3459318307,496677.53125
270,399809.8003985225,399789.0,503656.9352838098,503636.1875
271,397126.14785429626,397105.3125,497971.25969797967,497950.40625
272,412921.4089594673,412900.5625,497189.4035355965,497168.5
273,421545.684219479,421524.75,486568.2466327653,486547.34375
274,402936.4226769051,402915.46875,491292.50810455607,491271.5625
275,413633.84430890356,413612.8125,481147.38373591256,481126.34375
276,393742.8554140747,393721.84375,472380.51082325453,472359.5625
277,409449.3389993196,409428.25,477750.61022539856,477729.5625
278,422800.12791601865,422779.03125,473874.51202583837,473853.4375
279,394884.2602668157,394863.09375,506332.22192825726,506311.21875
280,444167.51188277605,444146.3125,482568.80129879055,482547.65625
281,389511.93369702564,389490.65625,500625.74051676743,500604.59375
282,403966.7227109253,403945.5,491378.27880188293,491357.03125
283,482564.5718069596,482543.28125,488441.5230810198,488420.25
284,396595.40649300156,396574.09375,479815.1704318994,479793.90625
285,387962.32455287717,387940.9375,467746.9512094557,467725.59375
286,403487.6716562986,403466.25,474978.74859125895,474957.375
287,398088.73725456843,398067.3125,485101.6293293018,485080.15625
288,394049.9019488725,394028.4375,490146.52466155856,490125.0625
289,565688.000777605,565666.5625,517136.0394447499,517114.53125
290,420770.75177391135,420749.25,560943.713767867,560922.1875
291,441980.1949601477,441958.625,546714.4041540682,546692.875
292,394926.70674572315,394905.125,497995.3857287658,497973.84375
293,405272.4246087675,405250.8125,474626.669864967,474605.0625
294,403857.62031007,403835.96875,469215.71261682245,469194.09375
295,406279.6269197123,406257.96875,490200.12321330403,490178.53125
296,435401.8878790824,435380.21875,504145.34661043156,504123.6875
297,405147.0867515552,405125.3125,487611.6485362837,487589.9375
298,414999.3667379471,414977.625,489141.78351772955,489120.09375
299,398827.63699212676,398805.875,478879.2249776663,478857.34375
300,431431.0837018857,431409.21875,467198.77334730624,467176.96875
301,429846.31750583206,429824.5,474417.707291094,474395.875
302,421142.6535162325,421120.78125,518976.2193169324,518954.375
303,391395.4484958204,391373.5625,469987.07115860365,469965.21875
304,392001.15763510886,391979.25,467585.4210503711,467563.53125
305,395315.99975699844,395294.03125,472373.53466877405,472351.5625
