,val_loss,val_mse,loss,mse
166,1095189.3386971394,1093662.625,1243504.4001976284,1241978.375
167,1090690.2229477612,1089162.0,1240781.258509003,1239254.125
168,1093470.7638370646,1091940.0,1239158.6410298639,1237629.75
169,1088331.007540423,1086799.5,1238181.4749121652,1236650.0
170,1092499.7903451493,1090965.125,1237054.8106609574,1235522.625
171,1085713.8997201493,1084179.25,1233989.1155028546,1232454.125
172,1084072.7721548507,1082536.625,1232734.8946530523,1231199.625
173,1083953.6901430348,1082415.375,1231098.6483860342,1229561.125
174,1082894.3482587065,1081355.25,1230662.1869784805,1229122.875
175,1076814.1251554727,1075273.375,1228292.5188844972,1226752.625
176,1080057.7111318407,1078514.875,1226815.1332894159,1225272.875
177,1078196.570351368,1076653.0,1225926.5145339263,1224383.125
178,1072776.775652985,1071231.75,1224261.20976065,1222716.75
179,1073937.601057214,1072390.375,1221217.8190601668,1219671.875
180,1070538.07960199,1068987.625,1216380.2166227493,1214831.5
181,1068079.1649564677,1066528.125,1214553.1869510321,1213002.5
182,1070856.6187810944,1069303.5,1212834.61712231,1211283.0
183,1062874.4422419155,1061319.875,1211246.3881203337,1209692.25
184,1062809.0176461444,1061253.375,1209372.134963768,1207817.25
185,1069326.545864428,1067768.5,1210370.7899099693,1208814.75
186,1062452.9155006218,1060893.875,1209851.2903491436,1208293.0
187,1059576.824937811,1058017.625,1207300.7946859903,1205741.5
188,1061528.9673507463,1059967.375,1204338.6978754941,1202778.375
189,1059505.5780472637,1057943.0,1203709.3320158103,1202147.5
190,1061195.5541044776,1059631.25,1201656.3701690822,1200093.125
191,1054734.692630597,1053169.25,1200570.7322134387,1199006.375
192,1055292.086909204,1053726.0,1200072.642896355,1198506.375
193,1057254.3537002488,1055685.875,1198522.0501756698,1196955.0
194,1053238.406483209,1051669.25,1197764.8951471234,1196196.375
195,1054233.2335199006,1052662.5,1196522.9034777118,1194953.5
196,1052981.538090796,1051409.625,1194206.5469367588,1192636.25
197,1047763.104477612,1046190.4375,1193276.412823891,1191704.5
198,1043972.0055970149,1042398.4375,1193213.0535243743,1191639.25
199,1045894.7139303483,1044319.625,1191885.7939174352,1190311.5
200,1046616.5691853234,1045040.5625,1190324.914745279,1188749.5
201,1041968.9458955224,1040392.25,1189536.2765151516,1187959.5
202,1041477.1740516169,1039898.875,1188975.197738252,1187398.0
203,1040840.0527052239,1039261.0625,1186588.1941150636,1185009.5
204,1039251.9768345772,1037671.9375,1187363.2136034255,1185783.75
205,1040081.7273787314,1038499.5625,1185199.7205204216,1183618.75
206,1035891.2277674129,1034310.0,1184219.9626427316,1182637.5
207,1036415.2512437811,1034832.25,1186563.1421277998,1184980.5
208,1038114.3936567164,1036530.0,1181398.88219148,1179815.125
209,1034437.6787935323,1032851.5625,1180166.9825977164,1178582.125
210,1033577.4074937811,1031990.875,1178756.703337725,1177170.625
211,1030734.1119402985,1029148.125,1177450.078337725,1175863.625
212,1033433.5537935323,1031844.6875,1176671.7383618797,1175084.5
213,1026596.8603855722,1025009.125,1174728.5304402723,1173139.75
214,1027138.9939365672,1025548.875,1172927.490393061,1171338.875
215,1030588.5998134328,1028997.25,1171588.2167325427,1169998.0
216,1028930.9671952736,1027337.875,1172835.03732982,1171243.625
217,1029082.1546952736,1027489.8125,1170677.4581137463,1169085.125
218,1025706.4141791045,1024112.9375,1169435.8144488363,1167843.25
219,1024253.7061567164,1022658.625,1169609.8406071586,1168016.0
220,1021767.9762126865,1020174.0625,1168570.349692578,1166976.0
221,1023895.4404539801,1022299.375,1167688.7167599911,1166094.125
222,1020476.3704912935,1018879.0625,1166549.0323342117,1164952.625
223,1023651.4116915422,1022053.4375,1164787.210172376,1163190.25
224,1016413.6735074627,1014816.0,1164222.5273935003,1162624.5
225,1021513.6731965174,1019914.25,1165033.605566535,1163435.625
226,1016008.3485696517,1014409.9375,1163616.3579819938,1162017.0
227,1015854.1632462686,1014253.5625,1162563.966403162,1160964.75
228,1022422.3308457711,1020820.5625,1161232.4664306105,1159631.875
229,1012136.0691853234,1010534.9375,1160221.3000658762,1158620.25
230,1010077.7317319652,1008475.625,1159424.218050066,1157822.125
231,1013198.5525497512,1011595.6875,1158970.7840634608,1157368.125
232,1015508.4891169154,1013903.8125,1158915.609793588,1157312.125
233,1014251.8969216418,1012646.9375,1157626.0616216513,1156021.25
234,1011650.4151119404,1010045.9375,1158423.6033157664,1156818.375
235,1008301.8780317164,1006696.4375,1159771.3860342556,1158165.875
236,1007285.7381840796,1005679.6875,1158459.555926109,1156853.125
237,1008012.7069340796,1006404.6875,1153051.9885265701,1151444.625
238,1010519.0617226368,1008912.5,1155196.746541502,1153588.75
239,1005383.8829291045,1003775.0625,1152424.8375603864,1150816.75
240,1004636.1175373135,1003026.125,1148743.0924462012,1147134.0
241,1006586.5461753731,1004975.6875,1147227.5383179623,1145617.125
242,1004152.2837375621,1002542.0625,1146919.5123517786,1145308.75
243,1001569.8299129353,999957.625,1146986.3973429953,1145375.875
244,1006937.2262126865,1005323.9375,1144419.7648495827,1142807.25
245,1001638.9500932836,1000025.5625,1142650.4237071804,1141037.625
246,994009.1033893034,992396.5625,1138196.335584102,1136582.875
247,998114.1820584578,996500.4375,1138412.8340195434,1136799.5
248,995178.640391791,993563.625,1137359.329161177,1135745.375
249,996049.2837375621,994433.5625,1134383.0381120993,1132767.75
250,991971.9432524876,990356.75,1134685.4769296222,1133070.0
251,990326.2454912935,988709.1875,1133418.1573891086,1131802.0
252,987659.9076492537,986042.4375,1131555.8258673693,1129938.75
253,983367.5296952736,981749.4375,1128772.6187417654,1127154.375
254,980332.6815920398,978713.6875,1122446.4460364515,1120827.75
255,976908.7369402985,975288.6875,1122563.0074110671,1120943.375
256,981385.2417599503,979763.3125,1120914.9065656567,1119294.75
257,980978.5012437811,979356.25,1122755.8344312692,1121134.625
258,984176.5478855722,982553.375,1121952.6096975186,1120330.0
259,978870.3810634328,977246.5625,1122619.9356746816,1120997.25
260,977146.047108209,975520.6875,1124002.1549736497,1122378.5
261,978567.1396144278,976941.3125,1119190.057037769,1117564.375
262,973262.0785136815,971636.25,1118267.2496980675,1116642.5
263,972188.0678638059,970561.1875,1115894.6140206412,1114268.25
264,974355.4036069652,972728.125,1115714.1833003953,1114086.875
265,968718.6068097015,967090.625,1113588.7612538429,1111961.625
266,968455.2362406716,966827.3125,1114100.5162906237,1112471.5
267,973823.4532027363,972192.25,1114566.1602986385,1112936.625
268,968447.7408271144,966818.375,1113417.3977821695,1111787.375
269,968564.7240360697,966933.5625,1111915.1475900307,1110284.75
270,964224.4253731343,962593.25,1114601.1520641195,1112969.75
271,967420.1910758707,965788.6875,1112748.1363087397,1111115.875
272,962542.5869869404,960909.5625,1110967.7415733421,1109335.375
273,966441.0233208955,964807.1875,1109653.3099198507,1108019.25
274,963714.5352922885,962079.9375,1108890.6729935221,1107256.875
275,968795.0163246269,967159.625,1112211.1145421606,1110575.125
276,961554.7311878109,959919.0625,1108837.1389437856,1107202.0
277,961776.7716884328,960140.3125,1106867.1856884058,1105230.875
278,961580.4298041045,959942.5,1106290.711284036,1104653.625
279,967976.035914179,966336.875,1106244.9107652614,1104607.0
280,958880.8941231343,957242.0,1105079.0371376812,1103440.25
281,966306.4074937811,964665.6875,1106594.686264822,1104955.5
282,961767.9317475124,960127.375,1104954.6674352218,1103314.625
283,956981.3649720149,955342.1875,1103110.6712231005,1101470.125
284,957757.8180970149,956116.5625,1104459.2243083003,1102818.75
285,956787.7423041045,955145.375,1101887.1372145368,1100245.5
286,956080.2762748756,954437.5625,1104338.0194060167,1102695.375
287,962414.651119403,960769.6875,1100864.163427756,1099220.625
288,953188.1331623135,951545.25,1105746.2608009442,1104102.75
289,958980.7191386815,957334.625,1101616.066507466,1099971.375
290,957472.8966106966,955826.625,1101130.84195213,1099485.25
291,953630.3954446517,951984.1875,1100225.8894653053,1098579.375
292,955743.2719216418,954096.625,1099672.3152173914,1098026.25
293,950632.5763370647,948986.6875,1098112.1323836187,1096465.25
294,953927.8687810946,952278.75,1102097.6872804128,1100450.625
295,954752.6329291045,953103.1875,1101140.644488362,1099492.125
296,952861.1452114428,951211.0625,1097729.3733256478,1096079.625
297,954238.7588619404,952587.0,1097042.603151076,1095393.125
298,949255.8432835821,947605.125,1097621.7630105403,1095970.75
299,951826.3603855722,950174.1875,1095213.2318291613,1093562.125
300,951431.996579602,949779.75,1094194.2070844313,1092541.875
301,953098.0386349503,951444.125,1095051.9612703118,1093399.625
302,946488.0219993781,944835.125,1093625.0917599911,1091971.75
303,947547.8986318408,945894.3125,1093793.6776460255,1092140.125
304,948738.1155161691,947082.8125,1093627.1870333774,1091973.125
305,946765.4347014925,945109.8125,1091960.5697189283,1090304.875
306,946576.899409204,944921.0,1092024.8131862099,1090368.875
307,947815.1861007463,946157.75,1092894.8264163374,1091238.25
308,951851.3224502488,950192.3125,1091100.4745827843,1089442.875
309,942649.1761504975,940992.25,1092192.8933492533,1090535.0
310,944306.6850124379,942649.25,1089730.0052426439,1088072.125
311,946727.6632462686,945067.5625,1091951.230237154,1090292.25
312,942332.4203980099,940674.25,1093900.6193456303,1092240.75
313,947579.7405161691,945918.625,1090954.2893610012,1089294.5
314,942486.9420087065,940825.3125,1086714.8581466842,1085054.125
315,939883.4857742537,938221.5625,1085814.8403052262,1084152.875
316,938583.7180503731,936922.125,1085893.4090909092,1084231.625
317,945684.5233208955,944020.0625,1088287.1576086956,1086624.75
318,940733.9806436567,939069.75,1086062.2687747036,1084398.125
319,942702.7531094528,941038.875,1084565.0941342777,1082900.875
320,938656.6257773632,936991.9375,1083023.0569828723,1081359.125
321,937060.0250310946,935394.875,1082154.7439064558,1080489.75
322,936418.6225124379,934752.625,1081675.9431269213,1080009.875
323,938257.0222325871,936590.875,1083146.8570761967,1081480.125
324,936331.366682214,934663.5,1081001.5799846288,1079334.5
325,935444.7227922885,933778.375,1080978.9066342777,1079311.5
326,931586.1637126865,929918.1875,1082905.5583690163,1081238.625
327,935928.8166200249,934258.25,1078941.4777119015,1077272.25
328,944669.0413557214,942998.75,1083427.3614404919,1081757.125
329,932976.3114116916,931306.0,1084385.4594038208,1082715.625
330,937374.8334888059,935703.75,1077528.1345794906,1075857.375
331,930708.2342972637,929036.8125,1078089.5938735178,1076418.875
332,938120.0611007463,936446.625,1077846.5881642513,1076174.5
333,936175.1873445273,934502.375,1077324.4731554678,1075652.25
334,933502.6254664179,931829.5625,1076993.48339372,1075320.5
335,927429.6451337065,925756.6875,1074125.6654589372,1072452.125
336,930123.9098258707,928449.375,1073917.3403326746,1072243.375
337,934357.1194029851,932681.0625,1075520.0079051384,1073844.5
338,928545.9995335821,926870.375,1073256.2877964426,1071580.75
339,926304.9945584578,924628.0625,1073383.664690382,1071707.125
340,927732.0618781095,926055.75,1074768.0784612428,1073091.5
341,928790.6236007463,927111.0625,1072107.1558519981,1070429.875
342,927996.9081156716,926318.1875,1071149.6545619236,1069470.875
343,924551.511971393,922872.4375,1069947.02157444,1068268.375
344,924156.7621268657,922477.625,1072443.3019323673,1070764.25
345,922519.6495646766,920839.0,1069467.77945213,1067787.875
346,925562.0816231343,923880.0625,1069424.9144433464,1067743.625
347,921987.0240982587,920305.1875,1069195.6949934124,1067514.25
348,921484.1088308458,919802.25,1068727.0558849364,1067045.5
349,921446.8695584578,919762.9375,1067483.3165349143,1065800.0
350,919597.2308768657,917913.875,1067868.6956796222,1066185.625
351,921452.5331156716,919767.9375,1067671.9556433905,1065987.25
352,925221.9046952736,923535.8125,1069726.7505489679,1068041.5
353,920381.9629197761,918696.1875,1070186.7294137022,1068501.125
354,920526.4098258707,918841.0625,1066843.40222881,1065157.5
355,921210.571284204,919522.3125,1064085.8816699605,1062399.375
356,919090.7868470149,917402.4375,1065150.124505929,1063462.125
357,919604.5656871891,917914.8125,1064642.9289086517,1062954.75
358,921549.460199005,919860.0625,1064230.811182477,1062541.375
359,915805.928949005,914117.125,1062412.6215689504,1060723.75
360,916935.8445273632,915245.375,1062204.7704490558,1060514.375
361,913534.4887282338,911843.8125,1062640.8454655248,1060950.125
362,920522.327891791,918829.875,1059813.4214975846,1058121.375
363,912988.7807835821,911296.1875,1057930.6572518665,1056238.5
364,916689.8592972637,914996.0625,1058828.8354743083,1057135.375
365,919080.1214241293,917384.625,1057859.4844093104,1056165.0
366,912594.0415111941,910899.1875,1057685.312911726,1055990.375
367,913357.4577114428,911661.625,1055791.2092940272,1054095.625
368,911255.6123289801,909558.3125,1055928.431900527,1054232.125
369,913020.7674129353,911324.3125,1057130.509057971,1055433.25
370,923999.1187810946,922299.125,1057772.1172732762,1056074.125
371,908170.6867226368,906471.25,1057491.792874396,1055792.625
372,908740.3289023632,907039.3125,1057506.0355182257,1055806.125
373,908894.4766791045,907194.1875,1055272.2969916556,1053571.75
374,905283.0939054727,903581.125,1052711.0755379887,1051009.875
375,906519.2716106966,904817.6875,1054894.6577459376,1053192.375
376,914549.8415733831,912845.4375,1053033.6057312253,1051330.875
377,908596.8614738806,906892.5,1053838.8652832676,1052135.25
378,904154.6524409204,902449.4375,1054883.875,1053179.375
379,903296.3683924129,901591.3125,1053267.8008893281,1051562.375
380,910279.7840485075,908573.625,1054894.930171278,1053188.5
381,908385.7498445273,906677.8125,1053252.9304183135,1051546.25
382,903655.2597947761,901947.0,1058952.8389877032,1057245.0
383,904197.659670398,902489.25,1052969.0713658324,1051260.25
384,908330.6344838309,906621.0,1053428.5037604305,1051718.25
385,911113.317630597,909403.3125,1053258.0686209926,1051547.875
386,906980.3604633084,905268.3125,1051752.443785683,1050042.125
387,903142.9615982587,901431.9375,1050039.54589372,1048328.125
388,902116.8907027363,900403.75,1048147.3062692139,1046435.125
389,902902.2466573383,901189.0,1049353.0781867588,1047640.0625
390,903173.742692786,901460.625,1048684.8194993413,1046971.0625
391,900744.0487406716,899027.875,1049599.322738252,1047885.0
392,903622.191386816,901907.1875,1047732.7748682477,1046016.8125
393,901914.2250466418,900196.4375,1049160.5958498025,1047444.5
394,900577.3507462686,898860.125,1047393.8762626263,1045676.9375
395,900934.151585821,899216.3125,1046118.7826635925,1044401.5
396,899034.3540889303,897315.5625,1046034.989075538,1044316.75
397,899878.8647388059,898158.5,1047610.5248133509,1045891.5625
398,898777.617692786,897058.25,1045448.1332345192,1043728.1875
399,905018.9783115672,903297.375,1048460.994400527,1046740.6875
400,899123.760727612,897400.9375,1050374.2294137022,1048653.125
401,897919.9485385572,896198.4375,1047037.3226559069,1045315.125
402,897354.0789800995,895631.5,1045597.6593653931,1043875.125
403,900775.2571517413,899050.875,1046374.1781400966,1044650.875
404,898745.7503109453,897021.5625,1044731.9138120334,1043008.0625
405,896768.5481965174,895042.8125,1044449.6843434343,1042724.5625
406,895601.793221393,893876.125,1046614.3126921388,1044889.0
407,897664.9541355722,895938.375,1046315.1679292929,1044588.8125
408,895821.2252798508,894093.6875,1042275.4516084761,1040548.25
409,894218.0646766169,892489.375,1042667.2163482653,1040939.5
410,893954.008317786,892225.5,1042470.7335584102,1040742.0625
411,895432.495335821,893703.0625,1042181.2107487923,1040452.6875
412,893780.1217350747,892049.1875,1040946.835035134,1039216.875
413,899230.8639614428,897499.875,1039472.8837285902,1037741.5625
414,894226.046641791,892494.5,1042162.5225625824,1040430.75
415,898266.5236318408,896534.3125,1040792.2008673693,1039060.25
416,902660.0601679104,900926.4375,1043478.0609354414,1041744.9375
417,893024.1518967662,891291.6875,1040726.606884058,1038993.6875
418,891069.5872978856,889335.25,1041985.7853809837,1040252.25
419,891688.4053949005,889952.5,1041149.598731884,1039414.625
420,891870.0407338309,890133.5,1038436.5240447958,1036700.625
421,891709.7168843284,889974.4375,1041091.3311923584,1039355.375
422,902266.4867848259,900528.0625,1042289.8808465085,1040552.3125
423,896465.0824004975,894726.0,1041744.4506477822,1040005.8125
424,895863.340329602,894124.875,1041918.7088823012,1040180.25
425,894137.2434701492,892397.0,1038596.7032279315,1036857.8125
426,897147.7560634328,895408.1875,1038271.3919082126,1036531.0625
427,888321.8884483831,886581.5,1038349.024676109,1036609.6875
428,890577.5172574627,888836.375,1038564.9890206412,1036823.75
429,888259.2970304727,886517.625,1038199.7985287659,1036457.625
430,889140.335199005,887397.5,1037579.288921827,1035836.6875
431,892057.3561878109,890313.3125,1036031.8437637242,1034289.125
432,891178.5270522388,889435.625,1038073.5113636364,1036329.9375
433,888997.3851057214,887252.625,1036677.5836627141,1034933.375
434,887959.7440143034,886214.0625,1036270.0686896135,1034524.8125
435,892530.7184390547,890785.1875,1037593.3170015371,1035847.75
436,887840.4621424129,886093.6875,1035911.8959156785,1034165.5625
437,887084.3083022388,885337.9375,1035711.0007685551,1033964.4375
438,889534.0352922885,887786.1875,1036281.151130874,1034535.0
439,886587.3805970149,884839.375,1036984.0266249451,1035236.25
440,887886.7053793533,886137.9375,1034770.5344751866,1033022.1875
441,886992.1972947761,885242.5,1035130.5728205973,1033381.75
442,890617.6033893034,888867.3125,1036594.5419960475,1034844.1875
443,889099.6190920398,887348.875,1036880.3175779535,1035130.3125
444,885726.1040111941,883975.9375,1034956.1204435661,1033206.125
445,887497.5942164179,885745.5,1034890.8390425999,1033139.0
446,885847.097170398,884095.9375,1036520.060770751,1034769.3125
447,889592.1705534826,887838.8125,1035082.4306653491,1033330.125
448,884312.2030472637,882559.625,1034240.6551108916,1032487.6875
449,891498.4883395522,889746.0625,1038039.5037878788,1036286.0625
450,886463.1738184079,884708.0625,1034813.7109134827,1033059.625
