,val_loss,val_mse,loss,mse
124,823175.4532901897,823164.3125,909274.3140645586,909263.1875
125,817883.0589970072,817871.8125,909228.6061155029,909217.5
126,815676.0582973803,815664.875,909688.3465634607,909677.3125
127,820698.8547885572,820687.6875,904368.3215854194,904357.125
128,814309.197396805,814298.0,905640.2750878349,905629.1875
129,817529.236617207,817518.0625,903472.8259222661,903461.625
130,810967.9447586287,810956.75,901740.2425889329,901729.0
131,812432.5581564832,812421.25,898111.9531730347,898100.625
132,823934.8310061023,823923.5,900811.7176246158,900800.4375
133,810097.5222325871,810086.125,899455.7322683355,899444.375
134,812945.5054172496,812934.1875,896458.7428634168,896447.4375
135,808490.2766781328,808478.875,891415.420838823,891404.125
136,803968.7903548663,803957.4375,894725.4812801932,894714.0625
137,802821.5756568719,802810.1875,893376.6674901185,893365.25
138,812009.4925433865,811998.0625,896404.2530742205,896392.8125
139,800684.790913596,800673.375,886731.3373956961,886719.9375
140,802573.7664752409,802562.25,888842.4830368906,888830.9375
141,800212.5058302239,800201.0,883740.6059508125,883729.125
142,797646.6586598259,797635.125,883040.3256752306,883028.75
143,814608.105449316,814596.5625,881393.9053853755,881382.375
144,795344.7130363806,795333.125,887058.8812033377,887047.3125
145,791487.1387496113,791475.5,880851.9542572463,880840.3125
146,791929.8092690842,791918.1875,881517.141386693,881505.5625
147,792457.5724405317,792445.9375,876084.3473320159,876072.6875
148,792642.2488485308,792630.5,874124.8349390646,874113.25
149,787737.4516674441,787725.75,876218.9185880545,876207.25
150,787358.4703241604,787346.6875,869893.1565107597,869881.4375
151,793097.9740822256,793086.1875,875075.3337999561,875063.625
152,790218.3952017258,790206.625,868717.5926108916,868705.8125
153,788953.929060751,788942.1875,868932.1868412385,868920.375
154,797569.3944498698,797557.5625,870279.7292490118,870268.0
155,785274.0395872202,785262.1875,866048.5774044796,866036.8125
156,780842.0790286846,780830.25,866503.7643280632,866491.875
157,782148.3093128109,782136.4375,867419.3700592886,867407.5625
158,790229.1221626244,790217.25,871651.0985397453,871639.1875
159,787506.3386436956,787494.375,861128.7574385155,861116.75
160,789239.5958877488,789227.6875,865160.2210693896,865148.25
161,785929.4962492227,785917.4375,867942.6018884497,867930.75
162,779864.1828503965,779852.1875,859431.2053140097,859419.1875
163,778837.9963658272,778826.0,854715.0314009662,854703.0
164,785233.7144975804,785221.625,855509.8775801493,855497.8125
165,770613.4209470227,770601.3125,854707.2594971454,854695.3125
166,767344.0213289023,767331.875,850452.5955753184,850440.625
167,770381.5844775147,770369.5,849313.6705094422,849301.5
168,765153.969741138,765141.8125,845809.336078173,845797.25
169,766922.764045981,766910.5625,850360.9835035134,850348.875
170,765696.7847724269,765684.5625,844125.6483311375,844113.375
171,772266.1202872357,772253.875,849983.1011198947,849970.75
172,762457.0698703746,762444.8125,841861.5519323671,841849.375
173,774285.3070560284,774273.0625,840070.8853205973,840058.6875
174,759553.6174984453,759541.4375,844251.2409145806,844239.0625
175,766229.3795038479,766217.125,840684.5511363636,840672.4375
176,766649.743234511,766637.4375,839880.8351998243,839868.5625
177,759538.6462948928,759526.3125,835445.2500548968,835432.9375
178,759899.0870938278,759886.75,834218.4328886693,834206.0
179,755645.9623270367,755633.5625,837327.9471892841,837315.625
180,764849.8124757074,764837.4375,835319.26438296,835306.9375
181,767293.1335558535,767280.6875,833116.642566974,833104.25
182,752752.5299479166,752740.0625,837621.8941864296,837609.4375
183,755539.2260086287,755526.875,829496.349692578,829483.9375
184,751759.5694185323,751747.0,829822.1870608256,829809.75
185,747183.2012496113,747170.5625,826416.2955917874,826403.75
186,769270.6601222403,769258.0,828906.0164141414,828893.4375
187,747279.317144745,747266.6875,829077.6775636803,829065.0
188,747966.7735783971,747954.0625,824596.4061539306,824583.75
189,742852.4809351679,742839.8125,824952.7622694335,824940.125
190,741484.2008803638,741471.4375,817214.4938241107,817201.8125
191,745445.1978972326,745432.5,817526.5188296003,817513.75
192,743471.1779481499,743458.4375,815990.3599033817,815977.6875
193,741396.4051033893,741383.625,822124.8280906895,822112.0
194,741526.6936994714,741513.9375,817212.9346728151,817200.125
195,744576.0199320778,744563.25,817834.2574385155,817821.5625
196,736918.1196750621,736905.3125,814209.8604523495,814197.125
197,742272.216928055,742259.3125,811447.3594367589,811434.5
198,734669.50121463,734656.6875,809640.9103809837,809628.0625
199,732059.1821653452,732046.3125,806833.0330204216,806820.0625
200,731695.4817513992,731682.625,806825.8278711024,806812.875
201,745429.8238349269,745416.9375,811869.0036231884,811856.0625
202,730495.5656580379,730482.625,813790.6247804129,813777.75
203,732146.3332653141,732133.4375,805802.1469312692,805789.1875
204,733623.524409204,733610.5,809429.8210090031,809416.9375
205,737233.7961996658,737220.75,809695.9037384717,809682.875
206,727574.2683457711,727561.25,801392.0391414141,801378.9375
207,730700.5194826648,730687.4375,801749.0472386912,801736.0625
208,727973.348161536,727960.25,800812.1627689943,800799.125
209,765245.091544232,765232.0,800373.0936539306,800360.0
210,732879.2123367537,732866.0625,811847.3813680281,811834.3125
211,727565.2449374222,727552.1875,811573.7621321914,811560.625
212,723469.2989155784,723456.1875,801293.7643006148,801280.5
213,727321.6393423508,727308.5,804479.220273386,804466.0625
214,719363.9063228779,719350.75,794558.8910024154,794545.75
215,720878.8494733365,720865.6875,794433.5836627141,794420.375
216,719105.3894881064,719092.125,789369.7043533158,789356.5625
217,720151.8231984609,720138.5625,792114.6788537549,792101.5
218,716034.432835821,716021.25,794345.2679649758,794332.0625
219,715204.728496191,715191.5,791117.1820652174,791103.9375
220,722916.0219459344,722902.6875,794935.7520860782,794922.4375
221,712687.8006354944,712674.4375,792887.1475076856,792873.9375
222,713020.5256384095,713007.3125,785506.8552646026,785493.5625
223,714982.8539334578,714969.5625,787679.6005160299,787666.375
224,716683.8526022233,716670.5,788637.0260348045,788623.6875
225,716254.2282338309,716240.875,786134.1820103206,786120.9375
226,738447.2852485619,738433.9375,790097.5404040404,790084.125
227,711023.3174945584,711009.9375,780824.4943730786,780811.1875
228,708356.6043998756,708343.1875,778808.191370224,778794.75
229,731042.1073247046,731028.625,784718.0697463768,784704.5625
230,705237.3982140081,705223.9375,780806.3486495388,780792.875
231,705484.5365846548,705471.125,770767.2142072903,770753.75
232,702692.0276158272,702678.5,770916.3686868687,770902.9375
233,702772.2927646922,702758.75,769717.8589152393,769704.3125
234,702749.7340251865,702736.1875,772162.2613910848,772148.75
235,704268.4162293999,704254.9375,768791.5429018445,768778.0
236,720719.9534602378,720706.3125,772752.2058355293,772738.75
237,702076.2809196207,702062.75,772636.6152832675,772623.0625
238,728418.0984821984,728404.5625,768926.1251646904,768912.5625
239,701812.7013176306,701799.1875,771784.3560606061,771770.6875
240,696073.5787954758,696059.9375,765703.6173144488,765690.0
241,700096.1393812189,700082.5625,764339.5689778217,764325.9375
242,701891.9006529851,701878.3125,761634.915513834,761621.3125
243,706425.0095615672,706411.375,779278.3807367149,779264.75
244,702169.6580476523,702156.0,771309.0552536232,771295.5
245,700424.8394745025,700411.25,758747.7960309618,758734.125
246,693271.2994014303,693257.625,761855.4644268774,761841.75
247,691171.1168085354,691157.4375,761917.6698506807,761904.0
248,698065.6643442941,698051.875,765139.78484574,765126.0625
249,692282.8461209578,692269.0625,756135.2198891084,756121.5
250,688633.0520833334,688619.25,760373.3209815547,760359.5
251,693429.0857917444,693415.25,755441.6427865613,755427.8125
252,689663.3161147388,689649.5,753250.3539470795,753236.5625
253,690216.9823732898,690203.25,750071.5146299956,750057.6875
254,684187.1466495647,684173.375,749159.8644049187,749146.0625
255,691453.9176092196,691440.0625,750529.4434219917,750515.625
256,682351.3502798508,682337.5,747862.454092556,747848.5625
257,696110.199583139,696096.3125,759193.4786451472,759179.625
258,682358.8091767724,682345.0,751638.0649429073,751624.25
259,683387.0238164646,683373.0625,744057.0200922266,744043.125
260,684563.572751477,684549.75,747039.7283432147,747025.875
261,684181.2415267413,684167.3125,744245.772397892,744231.875
262,678680.0811761505,678666.125,744760.9935221783,744747.0625
263,683953.287128809,683939.25,740614.5866820378,740600.625
264,675676.3255208334,675662.3125,740743.2045591788,740729.1875
265,685220.3787896455,685206.375,743203.2210007686,743189.25
266,678313.4869014303,678299.4375,744298.777311155,744284.875
267,691866.3544265975,691852.3125,738928.284982982,738914.1875
268,685966.2518268034,685952.25,736030.2009497145,736016.1875
269,674598.9361784826,674584.8125,737950.3772507686,737936.25
270,673747.7184099036,673733.625,733650.8613306982,733636.75
271,672258.2314015859,672244.25,731650.7384442248,731636.625
272,673342.9651692709,673328.8125,732656.5738910848,732642.5
273,674645.4476348725,674631.25,731344.0645586298,731329.875
274,670418.1405278296,670404.0,731347.2263394818,731333.0
275,705624.0338250155,705609.8125,745581.9446640316,745567.75
276,667478.4395600124,667464.25,732630.189640975,732616.0
277,666636.6827386505,666622.5,729087.05890426,729072.875
278,665647.3738145211,665633.0625,730897.7303194994,730883.5625
279,665148.6857217817,665134.4375,726191.343955863,726177.1875
280,671861.0146921641,671846.6875,726934.0703227931,726919.8125
281,666968.5664937034,666954.25,728376.5363554019,728362.3125
282,667961.3991565609,667947.0625,727377.511336188,727363.25
283,682254.5091534515,682240.1875,726261.7095959596,726247.5
284,663672.7847578514,663658.4375,721966.6224747475,721952.25
285,662827.8450909515,662813.5,718347.9668972332,718333.625
286,660441.1738572761,660426.8125,717591.833868577,717577.4375
287,660145.1487484453,660130.8125,722757.2444554238,722742.875
288,661922.3604827425,661907.9375,718666.2863416777,718652.0625
289,681261.1802996735,681246.75,717732.0387296882,717717.625
290,657692.8415345149,657678.4375,721244.7889767238,721230.4375
291,656917.2428482587,656902.75,715298.9099555336,715284.375
292,666895.0651041666,666880.625,714688.0475131752,714673.625
293,655586.6686003576,655572.25,716825.1034804567,716810.5625
294,655274.2312461132,655259.75,713397.0375768555,713382.5625
295,663989.9491021455,663975.375,715148.649676109,715134.0625
296,654178.6267685012,654164.125,707265.4140041722,707250.875
297,657382.3524759017,657367.8125,706240.7748682477,706226.25
298,659796.8951920087,659782.375,709559.7043258674,709545.125
299,660060.8146377488,660046.25,707075.0992259552,707060.5625
300,651004.2853311567,650989.75,705999.0752635046,705984.5625
301,649659.9183865828,649645.25,710475.4554238033,710460.8125
302,657731.8254819652,657717.125,703446.6592007027,703432.0625
303,646381.0418998756,646366.3125,701697.6805967281,701682.9375
304,647917.2521571828,647902.5625,701434.9513614405,701420.1875
305,658415.7285836443,658401.0,703960.8054594862,703946.125
306,659616.3801403141,659601.625,705696.0284090909,705681.3125
307,651772.538557214,651757.75,707460.5018390426,707445.6875
308,647683.8774681281,647669.125,700276.7633673693,700262.0
309,643558.3519900497,643543.625,695169.7061374616,695155.0
310,646927.7354244404,646913.0,695879.5466897233,695864.6875
311,650936.6693097015,650921.875,699452.618357488,699437.875
312,640751.1841573383,640736.375,702445.6036725956,702430.75
313,645432.1499144901,645417.3125,698848.3285024154,698833.4375
314,654795.835956934,654780.9375,693207.6587889767,693192.8125
315,655178.0707789179,655163.1875,700806.6417709705,700791.75
316,643353.9689443408,643339.0625,695407.4210995828,695392.5
317,638889.6797458022,638874.75,696603.3902338604,696588.5
318,636613.0045670087,636598.125,693908.5338301493,693893.4375
319,640171.3238592196,640156.375,691118.354743083,691103.3125
320,642158.1308496579,642143.1875,693456.4620114185,693441.5
321,649402.5385183458,649387.5625,692692.7032553799,692677.6875
322,634675.8457614272,634660.875,690082.9490008784,690067.9375
323,645358.8244908272,645343.75,681679.247721783,681664.25
324,635553.7228700249,635538.6875,690982.5166886253,690967.5
325,636863.7006957401,636848.625,687375.2107762407,687360.25
326,633072.5456895211,633057.5,685635.2491216513,685620.25
327,642359.6577075559,642344.5625,687511.6795948617,687496.625
328,634698.8308457711,634683.6875,681893.5818236715,681878.5
329,638493.6778801306,638478.625,684485.020256917,684469.9375
330,630244.5881821362,630229.4375,685023.3790555006,685008.25
331,634965.4794581778,634950.3125,679836.8961352657,679821.75
332,638176.9164334578,638161.75,693585.8537000439,693570.625
333,627490.1401002798,627474.9375,677880.2568209267,677865.0
334,637227.703610852,637212.5,676292.8022342995,676277.5625
335,633172.810789801,633157.5625,680541.8997035574,680526.5625
336,623487.6427433147,623472.375,675448.0184727712,675432.8125
337,627823.9389186879,627808.6875,678063.6662549407,678048.5625
338,623951.2897426928,623936.0625,669900.8976174791,669885.6875
339,636653.9999611318,636638.75,677624.049709047,677608.8125
340,624869.1817475124,624853.875,673806.157430281,673790.875
341,631867.6528101679,631852.3125,665892.3482652613,665877.0625
342,623806.604730255,623791.3125,673819.003458498,673803.625
343,635377.8936178483,635362.5625,674279.0164690382,674263.625
344,620059.1360774253,620043.75,676103.9947573561,676088.6875
345,622321.4426888992,622306.0625,665500.397535134,665485.0625
346,627299.2080806904,627283.75,668438.322875494,668422.9375
347,626681.8744558458,626666.4375,665593.0582454985,665577.6875
348,625939.1573480255,625923.6875,666397.4554787,666381.9375
349,617169.5412002488,617154.125,671074.6574165568,671059.1875
350,617906.8260066853,617891.3125,669548.3910298639,669533.0
351,613281.0760844216,613265.5625,673959.0607433026,673943.5625
352,617246.6086948072,617231.125,661919.4968434343,661903.9375
353,615975.6879664179,615960.1875,657587.5259112868,657572.0625
354,624410.7857198383,624395.125,658486.8436402064,658471.375
355,610989.1777732432,610973.5625,660321.9907910628,660306.5
356,613376.6942533427,613361.0625,653433.8676987264,653418.25
357,608254.8928016169,608239.3125,654620.0170454546,654604.375
358,620867.9721315298,620852.3125,660346.3971508564,660330.6875
359,612259.3148903918,612243.6875,654785.9412878788,654770.25
360,618761.8487639925,618746.125,656018.8735589591,656003.1875
361,609319.9946750621,609304.25,662585.1368714317,662569.4375
362,616948.3864272388,616932.625,656636.3603151076,656620.6875
363,606176.4251399253,606160.6875,654561.724280852,654546.0
364,617546.4646688433,617530.6875,652830.3087532938,652814.5625
365,609398.3539334578,609382.5625,654211.1262900747,654195.3125
366,601135.335918066,601119.5625,650345.1481664471,650329.4375
367,605730.8117032028,605714.9375,650366.8529040404,650351.0625
368,601026.3301461443,601010.4375,653325.8655028546,653310.0
369,600955.660136816,600939.75,643543.1759442248,643527.25
370,606585.632326648,606569.6875,644817.3146272508,644801.5
371,603292.3545942164,603276.4375,666702.2916117698,666686.3125
372,625655.5209888059,625639.5,648586.7963877909,648570.875
373,596057.9706739739,596042.0,644628.8658322354,644612.9375
374,596363.5219605099,596347.5625,640315.548185661,640299.6875
375,597172.2899564677,597156.3125,650119.4185606061,650103.375
376,595122.0258278918,595106.0,647741.9766688625,647725.9375
377,621609.7622823383,621593.6875,644114.0486111111,644098.0625
378,596605.1777926772,596589.125,647233.1644982432,647217.125
379,601975.8910914179,601959.8125,640926.9057422046,640910.875
380,598620.3735618781,598604.25,637686.1450922266,637670.0
381,591724.1949335354,591708.0625,637124.9621486606,637108.875
382,606195.0319107587,606178.875,636958.833937198,636942.625
383,592507.5489350124,592491.4375,632782.099074989,632765.9375
384,600110.891110852,600094.75,640487.9770119675,640471.875
385,588210.0491293533,588193.8125,635732.5896601889,635716.4375
386,592501.0491390703,592484.875,635012.0526048528,634995.8125
387,586806.3748250933,586790.125,631519.8084376373,631503.625
388,589811.035661536,589794.8125,632447.0875741107,632430.9375
389,593039.6839241293,593023.5,634966.6039196311,634950.375
390,600807.3697333644,600791.1875,633781.0302481335,633764.75
391,591507.1614777674,591490.875,630856.8320158103,630840.625
392,604635.1953513682,604618.875,634449.7785051602,634433.5
393,583993.471917755,583977.125,632234.2536506368,632217.9375
394,593239.4639109141,593223.125,626202.9751043039,626186.5625
395,595648.6181397699,595632.25,642813.9680775143,642797.6875
396,583231.3490360697,583215.0,623761.8544411507,623745.4375
397,585145.5670864428,585129.125,624525.85205314,624509.4375
398,606665.6088308458,606649.125,625884.8927248024,625868.5
399,579471.854273554,579455.3125,625104.6238746158,625088.1875
400,579253.7666744404,579237.25,623210.9979619565,623194.4375
401,581880.3997590174,581863.8125,624790.1920015371,624773.625
402,583283.509522699,583267.0,629320.7415733421,629304.1875
403,587838.3112950871,587821.75,620574.3175916777,620557.8125
404,575326.8335082401,575310.25,625581.5779534475,625565.0
405,583886.364272388,583869.75,618161.3142841458,618144.75
406,574777.4839085821,574760.875,620016.8575977163,620000.3125
407,583408.1717583955,583391.5,617300.3345136144,617283.6875
408,585993.6357664801,585977.0,626346.899127141,626330.25
409,605335.0883473259,605318.4375,625237.3399758454,625220.6875
410,572173.2235696517,572156.5625,625289.3279808959,625272.625
411,569172.4996696207,569155.8125,615276.9193566096,615260.25
412,584084.479963464,584067.75,617898.3272123408,617881.625
413,571188.2052044466,571171.4375,613189.7618028107,613173.0625
414,579089.7984297264,579073.0625,613187.9800999122,613171.1875
415,570662.2279228856,570645.4375,609685.3994290733,609668.6875
416,574186.535661536,574169.6875,609855.8973704436,609839.1875
417,573408.9745996579,573392.1875,607571.3733942688,607554.5
418,563479.0540656095,563462.25,607694.3081082564,607677.625
419,587423.8936178483,587407.0625,614799.9869620114,614783.125
420,563919.0853156095,563902.1875,612246.3349733751,612229.5625
421,574199.5868120336,574182.75,610118.1761500878,610101.3125
422,588031.1736046331,588014.25,617665.9844161726,617649.125
423,566865.2414781561,566848.25,610285.4873188406,610268.5625
424,580905.5754042289,580888.625,602865.423185661,602848.5
425,577533.8930736941,577516.9375,614763.9582098156,614747.0625
426,565711.9107975747,565694.9375,612985.9948671497,612969.0
427,564017.6192086443,564000.6875,610118.8995937638,610101.875
428,574403.961695429,574386.875,614592.6548913043,614575.625
429,559076.3921797264,559059.3125,604507.8323177426,604490.75
430,555271.3150264303,555254.25,602633.2979729358,602616.1875
431,563566.212647699,563549.125,600626.8772233202,600609.8125
432,561359.2865749379,561342.1875,597246.5340360122,597229.375
433,553585.610366138,553568.5,598323.747859025,598306.625
434,564265.9621812811,564248.8125,598307.34554787,598290.25
435,551916.068602301,551898.9375,596930.5753321256,596913.4375
436,555855.0520833334,555837.875,602619.9409310496,602602.8125
437,557937.6895502954,557920.375,598371.3282553799,598354.0625
438,561568.9777674129,561551.75,604334.2891688625,604317.0
439,550839.1420242537,550821.875,600027.9726064998,600010.6875
440,554588.9464979789,554571.625,595926.7210693896,595909.4375
441,551333.5260805348,551316.1875,593712.5339262187,593695.1875
442,558451.1392063121,558433.8125,588700.0849253404,588682.75
443,562960.647465796,562943.25,595857.7614871542,595840.4375
444,560083.1623134328,560065.8125,600603.140206412,600585.8125
445,550359.769045398,550342.4375,599610.0217254063,599592.5625
446,548057.5275575249,548040.0625,602207.8124039306,602190.5
447,548986.1648787314,548968.75,588924.1743796662,588906.75
448,549650.485113495,549633.0625,594989.4745004391,594972.0625
449,584256.4355565921,584238.9375,593129.6967295235,593112.25
450,556012.335704291,555994.875,601017.2103507905,600999.6875
451,551877.3831817475,551859.875,588808.5138065437,588791.0
452,546697.1554143346,546679.625,586096.5914306104,586079.125
453,566755.7760611008,566738.25,584824.3623737374,584806.8125
454,545403.3367925995,545385.8125,591090.142484629,591072.5625
455,546618.9783795865,546601.375,585677.8406757795,585660.25
456,537407.2259600435,537389.625,586372.993014383,586355.4375
457,537282.5453202736,537264.9375,587234.9587176109,587217.4375
458,555605.4364116916,555587.75,587617.7647672376,587600.125
459,541735.879392102,541718.1875,584092.8922924901,584075.25
460,535605.6157882463,535587.875,588347.8013559508,588330.125
461,534993.8380752488,534976.1875,585192.0438762626,585174.3125
462,548211.1173041045,548193.375,582945.6046332894,582927.875
463,531493.699976679,531475.875,578688.0599610233,578670.375
464,548224.0819729478,548206.25,585130.1629885815,585112.4375
465,533780.3028995647,533762.5,577260.5492424242,577242.6875
466,538874.6704563121,538856.875,578111.0122557093,578093.1875
467,530112.1903568096,530094.3125,573443.3535765262,573425.5625
468,532192.6739738806,532174.8125,578180.6571146245,578162.875
469,530083.0954213309,530065.1875,573145.3895476505,573127.5625
470,525487.6246696207,525469.75,589327.2752936978,589309.375
471,529946.3353544776,529928.4375,584032.265837725,584014.3125
472,528897.2133473259,528879.3125,581225.0913208169,581207.25
473,532615.7291472326,532597.75,575809.546662275,575791.625
474,538077.1449976679,538059.125,573994.1285751538,573976.25
475,525509.3851251554,525491.3125,570867.2836860452,570849.3125
476,547881.2679182214,547863.25,571440.6148852657,571422.6875
477,529739.7420320273,529721.6875,573191.799777668,573173.75
478,520582.8578008395,520564.8125,571990.3538304238,571972.25
