,val_loss,val_mse,loss,mse
89,6409386.931034483,6408414.5,6850162.802816901,6849192.0
90,6292715.685344827,6291737.5,6716690.7489531785,6715715.5
91,6183145.88362069,6182163.0,6591756.792348687,6590776.0
92,6071618.538793104,6070629.5,6472257.952226874,6471271.5
93,5961935.452586207,5960941.0,6352855.022459079,6351864.0
94,5849281.012931035,5848282.0,6235471.5152264945,6234474.0
95,5731359.564655173,5730355.0,6116770.675295013,6115769.5
96,5628460.862068965,5627451.0,5998998.667110773,5997991.5
97,5524237.0905172415,5523221.5,5889206.246478873,5888193.5
98,5414673.094827586,5413652.5,5782220.182527598,5781202.0
99,5320614.452586207,5319589.0,5678886.198325085,5677863.5
100,5223511.3965517245,5222481.5,5580206.094213932,5579178.5
101,5137090.172413793,5136054.5,5485394.227065093,5484362.0
102,5051013.331896552,5049973.0,5394173.990007613,5393136.0
103,4963086.219827586,4962041.5,5308440.524743053,5307398.0
104,4878484.0280172415,4877435.0,5226854.891320898,5225808.5
105,4804543.879310345,4803490.0,5148705.71202893,5147654.0
106,4734113.150862069,4733055.0,5076269.490864104,5075213.5
107,4675038.543103448,4673975.5,5007198.646745337,5006138.5
108,4604112.4590517245,4603046.5,4940446.244194899,4939381.5
109,4546121.829741379,4545051.5,4880735.736771983,4879668.5
110,4483625.63362069,4482551.5,4820267.1832889225,4819195.0
111,4435868.55387931,4434790.5,4766141.509326228,4765066.0
112,4390198.342672414,4389116.0,4714911.218785687,4713830.5
113,4333441.782327586,4332357.0,4663372.263323182,4662289.5
114,4282920.7284482755,4281832.5,4616453.596783403,4615367.5
115,4243723.049568965,4242630.5,4569952.471926152,4568862.5
116,4197992.191810345,4196897.0,4525638.777502855,4524545.0
117,4156241.084051724,4155142.0,4485972.292348687,4484875.0
118,4111047.2392241377,4109945.75,4446716.401408451,4445615.5
119,4069739.8469827585,4068635.0,4406327.224590788,4405224.0
120,4030953.4935344825,4029846.0,4370658.850970689,4369553.0
121,4000391.7112068967,3999280.5,4335151.155690902,4334042.0
122,3965553.0517241377,3964439.25,4301876.191568329,4300763.5
123,3918784.603448276,3917668.5,4269400.662162162,4268286.0
124,3884455.724137931,3883338.0,4237038.295774648,4235921.5
125,3867373.0129310344,3866251.0,4201616.214883898,4200496.5
126,3819353.066810345,3818228.5,4170799.1098210886,4169675.75
127,3681790.4547413792,3680662.5,4074561.194042634,4073436.25
128,3639263.683189655,3638129.75,4003442.1988009135,4002311.25
129,3575901.400862069,3574761.75,3951886.530452988,3950749.5
130,3528436.8663793104,3527290.0,3903947.0070422534,3902804.0
131,3465477.9935344825,3464324.5,3854872.2274457556,3853722.0
132,3422342.6961206896,3421180.25,3805368.701941378,3804211.0
133,3368262.415948276,3367092.25,3756754.489817282,3755588.0
134,3314788.019396552,3313609.0,3708282.7356299963,3707108.5
135,3274171.1422413792,3272983.25,3666757.019604111,3665573.0
136,3224863.1896551726,3223665.75,3616401.828987438,3615209.5
137,3174130.7004310344,3172924.25,3574695.056813856,3573493.5
